category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0006397	mRNA processing	154	AUG_V2A.11444	0.248265291	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01993	-0.60195167	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10243	-0.311921131	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.11687	-0.54977612	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.17005	-0.761079147	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03315	-0.381546692	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10933	-0.534063446	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03078	-0.582745698	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21839	-1.324888546	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.05594	-0.413921672	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07619	0.880558724	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.02985	0.328554911	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.17880	1.097523412	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.00721	1.122962045	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.15667	0.857145513	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07592	0.728636864	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.24308	0.473896448	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.02434	-0.54928261	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.11031	-0.658298531	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.19623	-0.485685462	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.09888	0.710961826	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20254	1.021651083	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20393	1.348921854	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.19989	-0.447464132	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.08458	-0.53954606	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21530	-0.788050677	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07882	0.900695012	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.22736	0.695640666	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20771	0.619251951	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.16592	-0.602043327	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03924	0.64288109	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.23358	0.366382095	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.00853	0.438887502	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.05860	-0.565929557	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01529	0.693952858	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.14164	1.362651695	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.15240	0.64745688	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.22269	0.49466349	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.23871	1.182138952	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21517	-0.398868891	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.13602	0.375652968	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01957	-1.289302512	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.09711	-0.417992272	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20365	-0.670870123	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.22903	-0.612956618	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.11298	0.247249523	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.15030	-0.59606286	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.13457	0.549266039	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.05685	0.645159112	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20961	1.067489123	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07378	0.530838894	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21404	-0.664970165	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.08495	-0.564990261	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10632	-0.593382519	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.18175	-0.592788287	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.11517	-0.476507052	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21784	0.496271394	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.09918	-0.68426614	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10442	0.329038024	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.19926	0.456115236	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21330	0.696520667	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.14953	-0.907740973	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.18333	-0.571694698	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.00845	-0.495845451	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.05377	0.64159162	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.23884	0.710174101	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10049	-0.893211298	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20859	0.538557256	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.20860	1.25018965	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.04232	0.344440335	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03386	0.334199333	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.02995	0.701338756	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.15328	-0.297240113	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.08198	1.043347708	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.05099	0.448508972	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.14166	0.725471581	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.00906	0.412966726	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.23006	0.754769094	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07793	-0.61030375	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03795	0.468364398	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.22746	-1.089399844	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.12851	-0.614950216	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.09744	-0.323871187	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01114	-0.472718495	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07251	0.387681235	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.00177	1.033757406	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.02035	-0.564355977	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.16098	0.85182699	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.17678	1.031865665	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.16097	1.475877023	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.23692	0.609365565	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.14022	0.417635232	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.07883	0.594616042	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.04937	-0.636921015	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10109	0.352217125	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.06449	-0.390780041	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.16167	0.356865129	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.06953	0.475899936	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03096	-0.577716802	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.00414	0.699880928	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03607	0.663262516	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.03770	1.013220193	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.09470	0.769975415	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.12214	0.650904053	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.12596	0.583827743	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.13080	0.856839388	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.17785	0.733832444	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.18265	1.19961187	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.18800	0.849249084	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21394	0.69439622	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.22024	0.431846361	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.24639	0.678550194	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.11853	-0.381040347	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.10272	0.572421386	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01575	-0.350451055	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.06551	-0.187847667	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.16270	-0.191550376	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.21243	-1.00418581	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.17020	-0.824052987	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.18295	0.967538095	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.19686	0.911048516	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.11456	0.660629207	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.18375	-0.243016052	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.22783	1.191889325	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.08217	1.227859082	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01038	0.593843973	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.17067	-0.276243672	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.14585	0.753229344	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.01000	0.451965885	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.08360	0.710525302	4.396855627	2.90096267
BP	GO:0006397	mRNA processing	154	AUG_V2A.13530	-1.019759572	4.396855627	2.90096267
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.14951	-1.163168044	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.13068	-0.678509292	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.17693	0.714258338	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07136	0.433669375	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21747	0.475831341	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.01682	1.049961922	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05923	1.165401282	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.02226	0.715053765	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04777	0.805364325	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.24303	0.798444913	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04707	0.820080719	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00065	0.556322716	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07945	0.574795399	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23855	0.814098989	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.06414	0.861442012	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.12414	0.559861798	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.16227	0.494968206	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21924	0.360877224	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.02923	-0.539592135	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09673	-0.513189909	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05801	-0.237887186	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.19819	-0.425093701	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04428	-0.346204489	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.22686	-0.445923014	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05432	-0.551140767	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.01425	-0.478114209	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21742	-0.571495257	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.15027	-0.58497746	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.16763	-0.661962595	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.15313	-0.428042514	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.17005	-0.761079147	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23295	-0.968126816	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05535	-0.449838626	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.03078	-0.582745698	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09618	-0.6033605	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21839	-1.324888546	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07931	-0.571098331	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.18712	-0.576391901	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.16002	0.297819404	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.08417	-0.590217459	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.02953	-0.347679295	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.14343	0.393893912	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23204	0.2435186	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.06370	0.568171873	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00318	0.266450079	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00693	0.543275544	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.16212	0.424701899	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.08014	0.50500905	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09307	-1.746168922	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00062	0.980634354	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.02311	0.312739393	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23358	0.366382095	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00853	0.438887502	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.15240	0.64745688	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.22269	0.49466349	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23871	1.182138952	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00902	0.600156616	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.14305	0.322010818	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.01008	0.252045209	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05685	0.645159112	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.08495	-0.564990261	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.19926	0.456115236	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21330	0.696520667	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09394	0.471738722	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.14953	-0.907740973	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.18333	-0.571694698	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04897	-0.654289666	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.06280	0.562863689	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.20138	0.914252516	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00339	0.258437657	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.24025	0.766381613	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.10049	-0.893211298	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23795	1.232925497	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.14564	0.585847943	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.03386	0.334199333	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.02995	0.701338756	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04150	0.879984624	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09169	-0.189677282	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.15328	-0.297240113	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05187	-0.632749258	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09285	0.428433314	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.19631	0.573763931	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.08198	1.043347708	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00906	0.412966726	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.16001	0.83393519	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07793	-0.61030375	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09744	-0.323871187	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07251	0.387681235	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.16098	0.85182699	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.14022	0.417635232	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07883	0.594616042	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09262	-0.441491829	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05818	1.037352157	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.05819	0.558793222	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21210	0.777244033	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.18440	0.295386709	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23182	-0.267513158	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.12449	0.494521655	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04152	0.898780015	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.22288	-0.632871864	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.01786	-0.93820508	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.17715	0.364749269	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.12559	-1.000701165	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.04937	-0.636921015	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.07634	0.532429558	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.08406	-0.927889575	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.00414	0.699880928	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.03607	0.663262516	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.03770	1.013220193	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.09470	0.769975415	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.12214	0.650904053	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.12596	0.583827743	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.13080	0.856839388	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.17785	0.733832444	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.18265	1.19961187	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.18800	0.849249084	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21394	0.69439622	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.22024	0.431846361	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.24639	0.678550194	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.12162	-0.552394319	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.03938	-0.226762999	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.18928	-0.35079602	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.22614	0.452016249	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.01146	-1.088667523	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.03930	0.584381329	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21005	-0.449190939	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.21008	-0.802465938	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.06308	1.318471213	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.23007	0.648732896	2.0421147	2.840187787
BP	GO:0022613	ribonucleoprotein complex biogenesis	135	AUG_V2A.11456	0.660629207	2.0421147	2.840187787
